15	-18.8	-1	-34.4	0	89	0
15	-18.8	-1	-40.2	0	89	0
15	-18.4	-1	-46.6	0	89	0
16	-26.6	4.4	-38.8	0	0	0
15	-18.6	-1	-28.6	0	89	0
13	-18.6	0	-13.4	0	0	0
13	-17.2	0	-13.4	0	0	0
13	-15.8	0	-13.4	0	0	0
13	-14.4	0	-13.4	0	0	0
13	-13	0	-13.4	0	0	0
13	-11.6	0	-13.4	0	0	0
13	-11.4	0	-13.4	0	0	0
13	-10	0	-13.4	0	0	0
13	-8.6	0	-13.4	0	0	0
13	-7	0	-13.4	0	0	0
13	-5.6	0	-13.4	0	0	0
13	-19.8	0	-13.4	0	0	0
12	-14.4	1.6	-13.4	0	0	0
12	-12.4	1.6	-13.4	0	0	0
12	-10.4	1.6	-13.4	0	0	0
12	-8.4	1.6	-13.4	0	0	0
12	-6.4	1.6	-13.4	0	0	0
12	-16.4	1.6	-13.4	0	0	0
12	-18.4	1.6	-13.4	0	0	0
12	-20.4	1.6	-13.4	0	0	0
13	-21.2	0	-13.4	0	0	0
11	-19.8	0	-2.4	0	0	0
11	-17.6	0	-2.4	0	0	0
11	-15.4	0	-2.4	0	0	0
11	-13.2	0	-2.4	0	0	0
11	-11	0	-2.4	0	0	0
11	-8.8	0	-2.4	0	0	0
11	-6.6	0	-2.4	0	0	0
12	-6.6	0.8	-2.4	0	0	0
12	-8.8	0.8	-2.4	0	0	0
12	-11	0.8	-2.4	0	0	0
12	-13.2	0.8	-2.4	0	0	0
12	-15.4	0.8	-2.4	0	0	0
12	-17.6	0.8	-2.4	0	0	0
12	-19.8	0.8	-2.4	0	0	0
8	-16	0	-7.8	0	308	0
8	-9.6	0	-7.8	0	13	0
4	18.2	-2.6	-32.8	1	0	1
