6	13.2	-2	-9	0	0	0
6	19.2	-2	-9	0	0	0
6	25.2	-2	-9	0	0	0
6	31.2	-2	-9	0	0	0
6	37.2	-2	-9	0	0	0
6	37.2	-2	-15.2	0	0	0
6	31.2	-2	-15.2	0	0	0
6	25.2	-2	-15.2	0	0	0
6	19.2	-2	-15.2	0	0	0
6	13.2	-2	-15.2	0	0	0
4	35.8	-4	-26.2	1	89	1
6	43.0	-2	-9	0	0	0
6	43.0	-2	-15.2	0	0	0
7	-13	-14.8	-43.6	0	50	0
16	-8.8	-1	-13.6	0	0	0
16	-14.8	-1	-13.6	0	180	0
16	-11.6	4.2	-14	0	180	0
15	-15.4	-1	-40.0	0	214	0
1	-9	0	-57.4	0	0	0
1	-9	0	-55.2	0	0	0
1	-9	0	-53.0	0	0	0
1	-9	0	-50.8	0	0	0
1	-9	0	-48.6	0	0	0
1	-9	0	-46.4	0	0	0
1	-9	0	-44.2	0	0	0
1	-9	0	-42.0	0	0	0
1	-9	2	-43.0	0	0	0
1	-9	2	-47.0	0	0	0
1	-9	2	-52.6	0	0	0
1	-9	2	-54.8	0	0	0
1	-9	4	-53.8	0	0	0
8	6.4	1.4	-45.8	0	271	0
